Date,leveled log 10yr Bond
1996-06-06,0.0477533655264708
1996-06-07,0.03964594495661444
1996-06-10,0.06934834149943292
1996-06-11,0.080337484494992
1996-06-12,0.08053748449499198
1996-06-13,0.08956945073690359
1996-06-14,0.08350964938839711
1996-06-17,0.07280410293584771
1996-06-18,0.07040369696312765
1996-06-19,0.07190474521315271
1996-06-20,0.07657322111688059
1996-06-21,0.07230474521315267
1996-06-24,0.07567797735804915
1996-06-25,0.0734268190404681
1996-06-26,0.06914153336139206
1996-06-27,0.06992141160321386
1996-06-28,0.055963691362923784
1996-07-01,0.04448321554636925
1996-07-02,0.0486906420597335
1996-07-03,0.05465094157060468
1996-07-05,0.05485094157060488
1996-07-08,0.09856738821196176
1996-07-09,0.08799325506988209
1996-07-10,0.07643684726283184
1996-07-11,0.07793395777113643
1996-07-12,0.07250095378112698
1996-07-15,0.06499462702076197
1996-07-16,0.07536026785972627
1996-07-17,0.061592341071023515
1996-07-18,0.05988576280044189
1996-07-19,0.04931154596407983
1996-07-22,0.05646166636203853
1996-07-23,0.06488008655541311
1996-07-24,0.05243099894555381
1996-07-25,0.07227108502556723
1996-07-26,0.06284581018937807
1996-07-29,0.069472943035229
1996-07-30,0.07793805207340232
1996-07-31,0.06914466392649765
1996-08-01,0.055996464270889
1996-08-02,0.029863404697352713
1996-08-05,0.016478520512847483
1996-08-06,0.02189005897907581
1996-08-07,0.01687852051284744
1996-08-08,0.022137165469107378
1996-08-09,0.0203474196530804
1996-08-12,0.009455024298605785
1996-08-13,0.010274507050335613
1996-08-14,0.02812247524202771
1996-08-15,0.027561613910335847
1996-08-16,0.02837034928143911
1996-08-19,0.0233842485791389
1996-08-20,0.027400173227844604
1996-08-21,0.0309461839541727
1996-08-22,0.030386709473982254
1996-08-23,0.03573979756691914
1996-08-26,0.05332372102857619
1996-08-27,0.05737900457003775
1996-08-28,0.056986850592704696
1996-08-29,0.057779004570037706
1996-08-30,0.0713566388394411
1996-09-03,0.09193748449499206
1996-09-04,0.07627329254387716
1996-09-05,0.08472523947824095
1996-09-06,0.09124891677428137
1996-09-09,0.07876131866568326
1996-09-10,0.075764106234258
1996-09-11,0.08682197620630716
1996-09-12,0.08196963777957866
1996-09-13,0.07447002830222749
1996-09-16,0.05463695298782878
1996-09-17,0.054241626284727396
1996-09-18,0.06980608867258242
1996-09-19,0.06559820613165446
1996-09-20,0.07211015369310014
1996-09-23,0.074210600138926
1996-09-24,0.06678704760310716
1996-09-25,0.061082971412162124
1996-09-26,0.05161387414013707
1996-09-27,0.04265396325925441
1996-09-30,0.04616721930228418
1996-10-01,0.05415518737582059
1996-10-02,0.041290957721390464
1996-10-03,0.03360017322784459
1996-10-04,0.03258066088158329
1996-10-07,0.023432650122563015
1996-10-08,0.027014147350243434
1996-10-09,0.023986602859376926
1996-10-10,0.03475250775475969
1996-10-11,0.039511786169277974
1996-10-14,0.034085678422456356
1996-10-15,0.02862773841106514
1996-10-16,0.033570346550768404
1996-10-17,0.031784248579139085
1996-10-18,0.019984104576028505
1996-10-21,0.023583366192858612
1996-10-22,0.029627738411065252
1996-10-23,0.0364001732278445
1996-10-24,0.033395775887601564
1996-10-25,0.037561613910335856
1996-10-28,0.02981414735024357
1996-10-29,0.0365906029559977
1996-10-30,0.006928401034888676
1996-10-31,0.009011345259818393
1996-11-01,-0.0021398723184855584
1996-11-04,0.010038206273920158
1996-11-05,-0.0017398723184856024
1996-11-06,-0.009658996756990001
1996-11-07,0.00419417611615569
1996-11-08,-0.013423667200638256
1996-11-11,-0.013544746028248067
1996-11-12,-0.013665927980583525
1996-11-13,-0.022339100661070255
1996-11-14,-0.01600014761724422
1996-11-15,-0.024697723100149727
1996-11-18,-0.023847950497691173
1996-11-19,-0.02024355392115762
1996-11-20,-0.020043553921157642
1996-11-21,-0.030745948135780576
1996-11-22,-0.027279038990432047
1996-11-25,-0.024310533028667036
1996-11-26,-0.031619546437641866
1996-11-27,-0.03486641074482666
1996-11-29,-0.03335191827819428
1996-12-02,-0.03875048386485225
1996-12-03,-0.04268716553115004
1996-12-04,-0.037030351659929295
1996-12-05,-0.031239151433936962
1996-12-06,0.007721027302029393
1996-12-09,-0.015218918448989038
1996-12-10,-0.01501891844898906
1996-12-11,-0.005338651414839246
1996-12-12,0.007731948116447951
1996-12-13,0.016108094292590414
1996-12-16,0.002114511115102191
1996-12-17,0.015724824886210076
1996-12-18,0.01999114265688462
1996-12-19,0.02765502429860578
1996-12-20,0.004184352555577808
1996-12-23,0.00976326126872884
1996-12-24,0.009331948116447997
1996-12-26,0.00890023615608504
1996-12-27,0.007677423490161983
1996-12-30,-0.0003831477081683854
1996-12-31,0.003320040587892814
1997-01-02,0.021791142656884643
1997-01-03,0.034091817768407306
1997-01-06,0.03829305425472507
1997-01-07,0.039260690739798765
1997-01-08,0.040687684758767384
1997-01-09,0.04837034928143913
1997-01-10,0.035091817768407196
1997-01-13,0.0501386505211483
1997-01-14,0.05367552605788184
1997-01-15,0.03630843563903152
1997-01-16,0.03789443724690833
1997-01-17,0.04423130830201871
1997-01-20,0.04679925807746321
1997-01-21,0.04936161391033589
1997-01-22,0.03807867368065421
1997-01-23,0.044266255858613324
1997-01-24,0.051938650521148544
1997-01-27,0.05744209502992281
1997-01-28,0.06111196348834258
1997-01-29,0.06386893261856663
1997-01-30,0.054711786169278076
1997-01-31,0.0495906029559976
1997-02-03,0.03890843563903146
1997-02-04,0.03447450705033561
1997-02-05,0.027838998067599707
1997-02-06,0.034100093629769956
1997-02-07,0.031662593070478806
1997-02-10,0.027035051186966585
1997-02-11,0.024577761620206084
1997-02-12,0.02883899806759982
1997-02-13,0.021999469584072173
1997-02-14,0.007969980480107441
1997-02-18,-0.0006265576492285874
1997-02-19,0.006935831560883843
1997-02-20,0.014602702379893362
1997-02-21,0.021585597696667458
1997-02-24,0.023199469584072263
1997-02-25,0.021985597696667636
1997-02-26,0.026264674579452363
1997-02-27,0.04937234707618532
1997-02-28,0.050795775887601646
1997-03-03,0.05648275810386094
1997-03-04,0.04997234707618525
1997-03-05,0.06218861455960112
1997-03-06,0.052359659508888434
1997-03-07,0.06319320949942009
1997-03-10,0.04939419817112878
1997-03-11,0.05097234707618514
1997-03-12,0.05788275810386079
1997-03-13,0.06202693797428882
1997-03-14,0.07426621055390648
1997-03-17,0.07655826152613066
1997-03-18,0.08078061331807795
1997-03-19,0.07366878487573181
1997-03-20,0.08177514365663652
1997-03-21,0.07929696916490525
1997-03-24,0.080836952987829
1997-03-25,0.07506767694334049
1997-03-26,0.08405992492421577
1997-03-27,0.08751870428569442
1997-03-31,0.10893539010683595
1997-04-01,0.10783151451464912
1997-04-02,0.10338169503550043
1997-04-03,0.10503708752060281
1997-04-04,0.09998773163445906
1997-04-07,0.1067451321806181
1997-04-08,0.10097235602994692
1997-04-09,0.10525518468195427
1997-04-10,0.10937647356397151
1997-04-11,0.10696399022034297
1997-04-14,0.11972823955020173
1997-04-15,0.11604585635744669
1997-04-16,0.10698251033769934
1997-04-17,0.10456165851718446
1997-04-18,0.1021339197788611
1997-04-21,0.09837931923877474
1997-04-22,0.1066185352317448
1997-04-23,0.09877931923877492
1997-04-24,0.10629036218566124
1997-04-25,0.11519363731396304
1997-04-28,0.11611550264524406
1997-04-29,0.11299059896780084
1997-04-30,0.09330108692418371
1997-05-01,0.08280897437201284
1997-05-02,0.07626788075975033
1997-05-05,0.0764678807597503
1997-05-06,0.07876998363592325
1997-05-07,0.08091798754855417
1997-05-08,0.09759820613165426
1997-05-09,0.0795199648885474
1997-05-12,0.07911990486454168
1997-05-13,0.07676562505944484
1997-05-14,0.08475826152613064
1997-05-15,0.08301578799790699
1997-05-16,0.07721516993240263
1997-05-19,0.08266767694334032
1997-05-20,0.08481160278913502
1997-05-21,0.07781516993240278
1997-05-22,0.09102080956314396
1997-05-23,0.08869273921529452
1997-05-27,0.09142080956314391
1997-05-28,0.10005094157060479
1997-05-29,0.09774412023276668
1997-05-30,0.09008815453505825
1997-06-02,0.0786131229545548
1997-06-03,0.07685396325925442
1997-06-04,0.07629941708295851
1997-06-05,0.07589536994891688
1997-06-06,0.0733726334310012
1997-06-09,0.05784831891221187
1997-06-10,0.062040953208757355
1997-06-11,0.0648429291161925
1997-06-12,0.06565417607898882
1997-06-13,0.05200993096764783
1997-06-16,0.04349799036562629
1997-06-17,0.042290750668144694
1997-06-18,0.049196428816834725
1997-06-19,0.0420646745794524
1997-06-20,0.04429799036562643
1997-06-23,0.04042721599514487
1997-06-24,0.043290750668144806
1997-06-25,0.04817386881191155
1997-06-26,0.05101793287661649
1997-06-27,0.05648517975619072
1997-06-30,0.053280130807681125
1997-07-01,0.06089443724690824
1997-07-02,0.04839487056421343
1997-07-03,0.04453426838944341
1997-07-07,0.028643055126905237
1997-07-08,0.02342125903564951
1997-07-09,0.021540425951906084
1997-07-10,0.02174042595190606
1997-07-11,0.020497308568447226
1997-07-14,0.020055253971752007
1997-07-15,0.026976354644829392
1997-07-16,0.02109730856844716
1997-07-17,0.01178494341175873
1997-07-18,0.018121913577166193
1997-07-21,0.02506134858516096
1997-07-22,0.023180182381336456
1997-07-23,0.0015081075626681706
1997-07-24,0.006610078162874844
1997-07-25,0.009414670226231214
1997-07-28,0.01172591745786944
1997-07-29,0.0036176510465883993
1997-07-30,-0.0024180107733877687
1997-07-31,-0.007003103642733599
1997-08-01,-0.01577475378508142
1997-08-04,0.01661193271081962
1997-08-05,0.022934072019416663
1997-08-06,0.023776332799361866
1997-08-07,0.015270812722475213
1997-08-08,0.031214109768486598
1997-08-11,0.04156326126872889
1997-08-12,0.04050023615608489
1997-08-13,0.05216663053666504
1997-08-14,0.03614963339748689
1997-08-15,0.029500837016226855
1997-08-18,0.02425210558708102
1997-08-19,0.024452105587080997
1997-08-20,0.021755418656570713
1997-08-21,0.02677857913199988
1997-08-22,0.045412280820837925
1997-08-25,0.04639924867446954
1997-08-26,0.05334172815732319
1997-08-27,0.045382260324333235
1997-08-28,0.046999248674469474
1997-08-29,0.03485145841976167
1997-09-02,0.04739924867446943
1997-09-03,0.03525145841976185
1997-09-04,0.04306812488345724
1997-09-05,0.042477423490161925
1997-09-08,0.0461518426517602
1997-09-09,0.04366812488345717
1997-09-10,0.045921027302029405
1997-09-11,0.0487992486744695
1997-09-12,0.05308152785605191
1997-09-15,0.036851458419761896
1997-09-16,0.03370083701622684
1997-09-17,0.007504680563517274
1997-09-18,0.0042527169154384925
1997-09-19,0.010035654240997838
1997-09-22,0.0018495161351477218
1997-09-23,0.0033696483400706967
1997-09-24,0.008504680563517164
1997-09-25,0.0009622812910761169
1997-09-26,0.01038045356235795
1997-09-29,0.009104680563517098
1997-09-30,0.005193846853718043
1997-10-01,0.007369156137972732
1997-10-02,-0.003676207942568288
1997-10-03,-0.010485582435144414
1997-10-06,-0.0131367374064153
1997-10-07,-0.01714443527476961
1997-10-08,-0.021169912701828553
1997-10-09,0.01692096100956797
1997-10-10,0.008111153153218309
1997-10-13,0.01003748840870844
1997-10-14,0.011960848566063165
1997-10-15,0.0044235476401846
1997-10-16,0.01514476913913576
1997-10-17,0.011904680563517234
1997-10-20,0.019787595347262155
1997-10-21,0.018520961009568015
1997-10-22,0.01806843243829004
1997-10-23,-0.0006762079425683964
1997-10-24,0.00714476996285196
1997-10-27,-0.015188103594447666
1997-10-28,-0.03925035640584573
1997-10-29,-0.011249469857254946
1997-10-30,-0.031784407145016846
1997-10-31,-0.025250396411078624
1997-11-03,-0.02215357236948634
1997-11-04,-0.017708723479252342
1997-11-05,-0.008233001353449287
1997-11-06,-0.01021769258454186
1997-11-07,-0.03144343992699028
1997-11-10,-0.012007167143410324
1997-11-11,-0.01747146770030672
1997-11-12,-0.0229680354156494
1997-11-13,-0.019873184522180898
1997-11-14,-0.029756154676568336
1997-11-17,-0.018113796037566354
1997-11-18,-0.030043439926990212
1997-11-19,-0.031391560989604494
1997-11-20,-0.02826934146275706
1997-11-21,-0.0224210594373484
1997-11-24,-0.029415335071375504
1997-11-25,-0.02338741319390092
1997-11-26,-0.0225040029503194
1997-11-28,-0.02298741319390074
1997-12-01,-0.022787413193900763
1997-12-02,-0.02412679603445067
1997-12-03,-0.024611727568077058
1997-12-04,-0.028015335071375436
1997-12-05,-0.0242117275680771
1997-12-08,-0.01548361857342484
1997-12-09,-0.005144971402091025
1997-12-10,-0.011523387636462212
1997-12-11,-0.023583033778345586
1997-12-12,-0.03285035640584555
1997-12-15,-0.042732138305795475
1997-12-16,-0.03608892924975371
1997-12-17,-0.029314511105696273
1997-12-18,-0.03135879344605641
1997-12-19,-0.042806035066821124
1997-12-22,-0.04628476392428338
1997-12-23,-0.04240603506682117
1997-12-24,-0.04080816658827979
1997-12-26,-0.03555721097487874
1997-12-29,-0.039709964430399536
1997-12-30,-0.034288929249753686
1997-12-31,-0.032008123921203335
1998-01-02,-0.0391099644303996
1998-01-05,-0.064715567478836
1998-01-06,-0.08240060748458822
1998-01-07,-0.08147174447856065
1998-01-08,-0.08364249419841574
1998-01-09,-0.08581887773151076
1998-01-12,-0.105209228877583
1998-01-13,-0.09664564513807128
1998-01-14,-0.08668407945883883
1998-01-15,-0.09476608133940156
1998-01-16,-0.07970751209427518
1998-01-20,-0.0795075120942752
1998-01-21,-0.07096657525123007
1998-01-22,-0.07529106039245348
1998-01-23,-0.061041837955491784
1998-01-26,-0.04751659859167523
1998-01-27,-0.054756845491636286
1998-01-28,-0.04711659859167505
1998-01-29,-0.04621088226033909
1998-01-30,-0.06614160570221572
1998-02-02,-0.0711739135346312
1998-02-03,-0.06502205179457299
1998-02-04,-0.06554160570221579
1998-02-05,-0.06534160570221581
1998-02-06,-0.05707632316208322
1998-02-09,-0.053846287869938614
1998-02-10,-0.0522235595488576
1998-02-11,-0.05790540522023213
1998-02-12,-0.07102213971099602
1998-02-13,-0.07973858491831098
1998-02-17,-0.08632448899584388
1998-02-18,-0.08686086605415588
1998-02-19,-0.07694760357808872
1998-02-20,-0.07002213971099613
1998-02-23,-0.07490751209427526
1998-02-24,-0.06510337919766962
1998-02-25,-0.04773864524216109
1998-02-26,-0.051980333276489654
1998-02-27,-0.04822540596356606
1998-03-02,-0.049445860747857395
1998-03-03,-0.037411403100854335
1998-03-04,-0.023261743592142725
1998-03-05,-0.03630927914713755
1998-03-06,-0.021304515143536484
1998-03-09,-0.03520764782559849
1998-03-10,-0.043813622306846156
1998-03-11,-0.04804586074785733
1998-03-12,-0.04855684549163608
1998-03-13,-0.060341605702215695
1998-03-16,-0.06014160570221572
1998-03-17,-0.06445058619748822
1998-03-18,-0.06190337919766953
1998-03-19,-0.05954160570221578
1998-03-20,-0.05772333689630105
1998-03-23,-0.05393653247701491
1998-03-24,-0.05732333689630109
1998-03-25,-0.06090337919766964
1998-03-26,-0.04282980239837486
1998-03-27,-0.041921461656874826
1998-03-30,-0.03801088226033911
1998-03-31,-0.03183231688800525
1998-04-01,-0.04273864524216098
1998-04-02,-0.053052864885869244
1998-04-03,-0.06710660192237827
1998-04-06,-0.07438497694848656
1998-04-07,-0.06816141214441518
1998-04-08,-0.06577998971965515
1998-04-09,-0.05942501011478707
1998-04-13,-0.05256971079470296
1998-04-14,-0.04558033327648969
1998-04-15,-0.0491266582361114
1998-04-16,-0.05196971079470303
1998-04-17,-0.05248707094024341
1998-04-20,-0.048526658236111464
1998-04-21,-0.040847990900561904
1998-04-22,-0.032344789765145876
1998-04-23,-0.03302483910470477
1998-04-24,-0.03124130749906029
1998-04-27,-0.026655720257674487
1998-04-28,-0.017394846278977694
1998-04-29,-0.011314511105696257
1998-04-30,-0.008187259768781763
1998-05-01,-0.03836138742019535
1998-05-04,-0.03444621286833227
1998-05-05,-0.03212943663253376
1998-05-06,-0.02964130749906002
1998-05-07,-0.033140122812517436
1998-05-08,-0.03223453096810891
1998-05-11,-0.02448069619141835
1998-05-12,-0.016088929249753692
1998-05-13,-0.02864130749906013
1998-05-14,-0.03886819351811055
1998-05-15,-0.0335295271206244
1998-05-18,-0.03262281331029193
1998-05-19,-0.03525267016870237
1998-05-20,-0.03664799090056192
1998-05-21,-0.04160585026771124
1998-05-22,-0.03695784008742331
1998-05-26,-0.042633402258896336
1998-05-27,-0.05428911863526564
1998-05-28,-0.04958176402866754
1998-05-29,-0.05100207224165687
1998-06-01,-0.05513577349877519
1998-06-02,-0.052044553559213114
1998-06-03,-0.04806246890684385
1998-06-04,-0.0449904511366086
1998-06-05,-0.044073733671776694
1998-06-08,-0.046923336896300905
1998-06-09,-0.04367373367177674
1998-06-10,-0.051566575251229985
1998-06-11,-0.05807010610667884
1998-06-12,-0.06994047942682724
1998-06-15,-0.08102748980670049
1998-06-16,-0.07563074462957609
1998-06-17,-0.058179445079951764
1998-06-18,-0.05579841913359185
1998-06-19,-0.05324099669809246
1998-06-22,-0.07039778576326006
1998-06-23,-0.06560092191785594
1998-06-24,-0.06613500159846253
1998-06-25,-0.06593500159846255
1998-06-26,-0.059877397443721225
1998-06-29,-0.0657186057484318
1998-06-30,-0.05947739744372127
1998-07-01,-0.06458439132484717
1998-07-02,-0.07564016104864058
1998-07-06,-0.07544016104864038
1998-07-07,-0.0744981836449099
1998-07-08,-0.07429818364490992
1998-07-09,-0.0703965321851594
1998-07-10,-0.074083626389994
1998-07-13,-0.07314206165449044
1998-07-14,-0.0607849769484865
1998-07-15,-0.060584976948486524
1998-07-16,-0.05508961170326421
1998-07-17,-0.0572599291591136
1998-07-20,-0.05396141214441541
1998-07-21,-0.06437256183621631
1998-07-22,-0.06270224361507593
1998-07-23,-0.06544504507668614
1998-07-24,-0.06303713249621157
1998-07-27,-0.06283713249621159
1998-07-28,-0.058968076829983174
1998-07-29,-0.05565992915911355
1998-07-30,-0.049453905098901574
1998-07-31,-0.05453000211940595
1998-08-03,-0.05579038938151237
1998-08-04,-0.05943408405607564
1998-08-05,-0.06456644936190536
1998-08-06,-0.06510418454844502
1998-08-07,-0.067305589600132
1998-08-10,-0.06636608133940158
1998-08-11,-0.08068606838153514
1998-08-12,-0.06818624876385004
1998-08-13,-0.0718834421533272
1998-08-14,-0.06242925802737731
1998-08-17,-0.07297209147922668
1998-08-18,-0.06738624876385013
1998-08-19,-0.06570558960013195
1998-08-20,-0.061629258027377176
1998-08-21,-0.08303158782586717
1998-08-24,-0.08830588181782106
1998-08-25,-0.09265910539279276
1998-08-26,-0.10335683297353992
1998-08-27,-0.11417463071398704
1998-08-28,-0.12668873840960937
1998-08-31,-0.12334408173013767
1998-09-01,-0.13817006629636208
1998-09-02,-0.1253016466727923
1998-09-03,-0.13697357083410222
1998-09-04,-0.13141375651408427
1998-09-08,-0.13756928932720336
1998-09-09,-0.1437654734360143
1998-09-10,-0.1605527373309037
1998-09-11,-0.1922659304330152
1998-09-14,-0.1724656365789079
1998-09-15,-0.17951880276709353
1998-09-16,-0.16077304147002414
1998-09-17,-0.18245213918685166
1998-09-18,-0.18643449576433024
1998-09-21,-0.23058148595306793
1998-09-22,-0.19614410166488394
1998-09-23,-0.2050882376820664
1998-09-24,-0.20403408430961445
1998-09-25,-0.23769883542592307
1998-09-28,-0.22739330127251534
1998-09-29,-0.22719330127251514
1998-09-30,-0.2406378791551358
1998-10-01,-0.2827566724691326
1998-10-02,-0.28255667246913263
1998-10-05,-0.3026726076294999
1998-10-06,-0.30625422404819336
1998-10-07,-0.29709612548222486
1998-10-08,-0.28198785961615735
1998-10-09,-0.20847293511989995
1998-10-12,-0.20623376081521894
1998-10-13,-0.20399873628171084
1998-10-14,-0.20551216570069286
1998-10-15,-0.23489883542592316
1998-10-16,-0.2615520936241993
1998-10-19,-0.26294101689573
1998-10-20,-0.25347017604622835
1998-10-21,-0.22333777846962488
1998-10-22,-0.2257624518923962
1998-10-23,-0.2179263288266684
1998-10-26,-0.19092082123528398
1998-10-27,-0.2075781498971585
1998-10-28,-0.22605810227043643
1998-10-29,-0.2276136436473548
1998-10-30,-0.23779015798994707
1998-11-02,-0.21130743619075232
1998-11-03,-0.18908623633826105
1998-11-04,-0.18067307023695123
1998-11-05,-0.17670501051381837
1998-11-06,-0.17233486268572284
1998-11-09,-0.1450396090770123
1998-11-10,-0.1744348639878075
1998-11-11,-0.17674113096386712
1998-11-12,-0.17905369509975033
1998-11-13,-0.18137258811923385
1998-11-16,-0.16532571771870863
1998-11-17,-0.16678203279715986
1998-11-18,-0.15997316942001905
1998-11-19,-0.1614212950506082
1998-11-20,-0.16535353233551864
1998-11-23,-0.1709675022009387
1998-11-24,-0.15999689269559014
1998-11-25,-0.1697348626857227
1998-11-27,-0.1695348626857227
1998-11-30,-0.17434113096386694
1998-12-01,-0.19612933183801262
1998-12-02,-0.2043011742303935
1998-12-03,-0.22369257141213272
1998-12-04,-0.22283330317597017
1998-12-07,-0.21323124419234962
1998-12-08,-0.20027293511989996
1998-12-09,-0.22135495441506436
1998-12-10,-0.2211549544150644
1998-12-11,-0.23043787915513603
1998-12-14,-0.21397378438496495
1998-12-15,-0.21377378438496497
1998-12-16,-0.2066217685515317
1998-12-17,-0.21686800065039225
1998-12-18,-0.21404619447301299
1998-12-21,-0.21210213473291484
1998-12-22,-0.18801204988212228
1998-12-23,-0.18611209197167344
1998-12-24,-0.16927837863952755
1998-12-28,-0.16304109580732007
1998-12-29,-0.1713872655921751
1998-12-30,-0.19127463093128072
1998-12-31,-0.20137957398981543
1999-01-04,-0.20031676116666008
1999-01-05,-0.18153243905429384
1999-01-06,-0.17795191608001848
1999-01-07,-0.18537422696265704
1999-01-08,-0.16915027035603347
1999-01-11,-0.14456889734356237
1999-01-12,-0.1443688973435624
1999-01-13,-0.19139873628171067
1999-01-14,-0.17590856793810872
1999-01-15,-0.19356998260939595
1999-01-19,-0.1873806598925507
1999-01-20,-0.17784074907588887
1999-01-21,-0.18187535205840621
1999-01-22,-0.19534785729155235
1999-01-25,-0.2003236290356114
1999-01-26,-0.19667013974096115
1999-01-27,-0.18277422696265688
1999-01-28,-0.18512796318771918
1999-01-29,-0.18663408430961437
1999-02-01,-0.1889987362817107
1999-02-02,-0.16678726559217516
1999-02-03,-0.15721122024102052
1999-02-04,-0.1536985878121644
1999-02-05,-0.14587989555018943
1999-02-08,-0.12980654639389932
1999-02-09,-0.14138572401752647
1999-02-10,-0.14282138171198233
1999-02-11,-0.13244214072327387
1999-02-12,-0.12397179605459963
1999-02-16,-0.11556928932720334
1999-02-17,-0.11536928932720336
1999-02-18,-0.12759928096156314
1999-02-19,-0.1082178736902284
1999-02-22,-0.10387053882290997
1999-02-23,-0.11437006629636226
1999-02-24,-0.10189511510202753
1999-02-25,-0.08685109254084677
1999-02-26,-0.05911589213316604
1999-03-01,-0.06212738067779888
1999-03-02,-0.04411162582630679
1999-03-03,-0.060025896195090356
1999-03-04,-0.04613090680530796
1999-03-05,-0.040171485404187024
1999-03-08,-0.05999273607800526
1999-03-09,-0.05979273607800528
1999-03-10,-0.08640912941655188
1999-03-11,-0.07558819342762635
1999-03-12,-0.0794301583185093
1999-03-15,-0.08406342050652849
1999-03-16,-0.0912550122226663
1999-03-17,-0.10185107350622724
1999-03-18,-0.09085501222266634
1999-03-19,-0.0971186523933043
1999-03-22,-0.0788089178600817
1999-03-23,-0.07629588675944321
1999-03-24,-0.08752015661947832
1999-03-25,-0.08654149198990768
1999-03-26,-0.07550337544880903
1999-03-29,-0.07530337544880905
1999-03-30,-0.06438146534427758
1999-03-31,-0.07644450463073671
1999-04-01,-0.07220409509373216
1999-04-05,-0.07758801255824577
1999-04-06,-0.08145109254084693
1999-04-07,-0.08786461596551232
1999-04-08,-0.09098785233449314
1999-04-09,-0.1073726352320925
1999-04-12,-0.10956450402241225
1999-04-13,-0.10518248060186042
1999-04-14,-0.09332572507980097
1999-04-15,-0.08646947497552793
1999-04-16,-0.07714053909038854
1999-04-19,-0.06866091154726428
1999-04-20,-0.10657006629636223
1999-04-21,-0.08801368390213771
1999-04-22,-0.0763405390903884
1999-04-23,-0.06537120423802434
1999-04-26,-0.05849879362835786
1999-04-27,-0.06497120423802438
1999-04-28,-0.0645799447940063
1999-04-29,-0.05961030873665196
1999-04-30,-0.07166630282220265
1999-05-03,-0.038676479999211644
1999-05-04,-0.0416513822832727
1999-05-05,-0.036599721339008795
1999-05-06,-0.033797005610592734
1999-05-07,-0.013379445079951813
1999-05-10,-0.0012422441882269375
1999-05-11,-0.008984524204905586
1999-05-12,0.00328443252116406
1999-05-13,-0.015677397443721208
1999-05-14,-0.029630744629576045
1999-05-17,0.01368406550996748
1999-05-18,0.010331663905599697
1999-05-19,0.011243154508363773
1999-05-20,0.004663467522985298
1999-05-21,0.0005577558117733084
1999-05-24,-0.0082724662886422
1999-05-25,-0.011707512094275119
1999-05-26,-0.011689611703264102
1999-05-27,-0.003869836084027245
1999-05-28,0.014597147491739682
1999-06-01,0.017278538343125094
1999-06-02,0.037978599216210496
1999-06-03,0.03609526512935601
1999-06-04,0.04443031648392726
1999-06-07,0.043077655083415545
1999-06-08,0.040338256407857154
1999-06-09,0.04503031648392741
1999-06-10,0.06486054484855353
1999-06-11,0.0665806870211949
1999-06-14,0.07752445328232538
1999-06-15,0.06546054484855346
1999-06-16,0.06718068702119484
1999-06-17,0.0629828450209382
1999-06-18,0.04505029211448708
1999-06-21,0.04886880213668432
1999-06-22,0.065784183645901
1999-06-23,0.06750535354963927
1999-06-24,0.08079278867095607
1999-06-25,0.0831574718907282
1999-06-28,0.08335747189072817
1999-06-29,0.07134076903372333
1999-06-30,0.06934944915137353
1999-07-01,0.05201559285498303
1999-07-02,0.053759994706357395
1999-07-06,0.060454633840005156
1999-07-07,0.06439549860038385
1999-07-08,0.06679944964932583
1999-07-09,0.05009186560243828
1999-07-12,0.053387310894384976
1999-07-13,0.03364387698212212
1999-07-14,0.034544279742325434
1999-07-15,0.03701720667592334
1999-07-16,0.02967926231498441
1999-07-19,0.024055545158349734
1999-07-20,0.03007926231498459
1999-07-21,0.023570197601625376
1999-07-22,0.023061354757839103
1999-07-23,0.05295267309296858
1999-07-26,0.06427625831163097
1999-07-27,0.057131447771500365
1999-07-28,0.05286408638991302
1999-07-29,0.053924745708036514
1999-07-30,0.06813488431550296
1999-08-02,0.06901331039308434
1999-08-03,0.07361189640555232
1999-08-04,0.0790312028072635
1999-08-05,0.07771872457590634
1999-08-06,0.059588272431922995
1999-08-09,0.0949622812910762
1999-08-10,0.10895786878055103
1999-08-11,0.10703524572871159
1999-08-12,0.08959112405702507
1999-08-13,0.10186237439704637
1999-08-16,0.08599045194321508
1999-08-17,0.08351441756485567
1999-08-18,0.0673358327764284
1999-08-19,0.06685463384000534
1999-08-20,0.06858667942011798
1999-08-23,0.0672546338400053
1999-08-24,0.07102576253955029
1999-08-25,0.05703627752249507
1999-08-26,0.0428425494403033
1999-08-27,0.05173825640785723
1999-08-30,0.06689084228870068
1999-08-31,0.07912998727650611
1999-09-01,0.08487668609255672
1999-09-02,0.0864167197939183
1999-09-03,0.08728606386174631
1999-09-07,0.07282576253955031
1999-09-08,0.08433485429109044
1999-09-09,0.08319121955753839
1999-09-10,0.08052998727650618
1999-09-13,0.07786054484855343
1999-09-14,0.0738257625395502
1999-09-15,0.08399121955753852
1999-09-16,0.07846054484855358
1999-09-17,0.06744166124376516
1999-09-20,0.06610201505817259
1999-09-21,0.08445502859790888
1999-09-22,0.07841502184223259
1999-09-23,0.07776878332173132
1999-09-24,0.05588451679912865
1999-09-27,0.058159565096867594
1999-09-28,0.060602685699212344
1999-09-29,0.0750067407122399
1999-09-30,0.08366702806163118
1999-10-01,0.0818430772948282
1999-10-04,0.08843825223778978
1999-10-05,0.08359283285658958
1999-10-06,0.09735747189072819
1999-10-07,0.10385827204275011
1999-10-08,0.095592788670956
1999-10-11,0.10003448838119411
1999-10-12,0.10445827204275004
1999-10-13,0.10184439945862489
